Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Rank,Listing
97893,Plantae,,,Orchidales,Orchidaceae,Stichorkis,fragilis,,Stichorkis fragilis,SPECIES,II
97124,Plantae,,,Orchidales,Orchidaceae,Stichorkis,gibbosa,,Stichorkis gibbosa,SPECIES,II
98001,Plantae,,,Orchidales,Orchidaceae,Stichorkis,jiewhoei,,Stichorkis jiewhoei,SPECIES,II
97265,Plantae,,,Orchidales,Orchidaceae,Stichorkis,leytensis,,Stichorkis leytensis,SPECIES,II
97598,Plantae,,,Orchidales,Orchidaceae,Stichorkis,linearifolia,,Stichorkis linearifolia,SPECIES,II
97693,Plantae,,,Orchidales,Orchidaceae,Stichorkis,lingulata,,Stichorkis lingulata,SPECIES,II
97632,Plantae,,,Orchidales,Orchidaceae,Stichorkis,lobongensis,,Stichorkis lobongensis,SPECIES,II
96915,Plantae,,,Orchidales,Orchidaceae,Stichorkis,magnicallosa,,Stichorkis magnicallosa,SPECIES,II
97891,Plantae,,,Orchidales,Orchidaceae,Stichorkis,mucronata,,Stichorkis mucronata,SPECIES,II
97084,Plantae,,,Orchidales,Orchidaceae,Stichorkis,pandurata,,Stichorkis pandurata,SPECIES,II
97450,Plantae,,,Orchidales,Orchidaceae,Stichorkis,prava,,Stichorkis prava,SPECIES,II
97088,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,aquamarinus,,Stigmatodactylus aquamarinus,SPECIES,II
74509,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,celebicus,,Stigmatodactylus celebicus,SPECIES,II
79222,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,croftianus,,Stigmatodactylus croftianus,SPECIES,II
97530,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,dalagangpalawanicum,,Stigmatodactylus dalagangpalawanicum,SPECIES,II
70940,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,gibbsiae,,Stigmatodactylus gibbsiae,SPECIES,II
78279,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,javanicus,,Stigmatodactylus javanicus,SPECIES,II
80328,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,lamrii,,Stigmatodactylus lamrii,SPECIES,II
82118,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,paradoxus,,Stigmatodactylus paradoxus,SPECIES,II
97269,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,richardianus,,Stigmatodactylus richardianus,SPECIES,II
71701,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,serratus,,Stigmatodactylus serratus,SPECIES,II
77509,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,sikokianus,,Stigmatodactylus sikokianus,SPECIES,II
79129,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,variegatus,,Stigmatodactylus variegatus,SPECIES,II
77488,Plantae,,,Orchidales,Orchidaceae,Stigmatodactylus,vulcanicus,,Stigmatodactylus vulcanicus,SPECIES,II
79284,Plantae,,,Orchidales,Orchidaceae,Stolzia,angustifolia,,Stolzia angustifolia,SPECIES,II
73942,Plantae,,,Orchidales,Orchidaceae,Stolzia,atrorubra,,Stolzia atrorubra,SPECIES,II
73468,Plantae,,,Orchidales,Orchidaceae,Stolzia,christopheri,,Stolzia christopheri,SPECIES,II
72277,Plantae,,,Orchidales,Orchidaceae,Stolzia,compacta,,Stolzia compacta,SPECIES,II
28515,Plantae,,,Orchidales,Orchidaceae,Stolzia,cupuligera,,Stolzia cupuligera,SPECIES,II
75388,Plantae,,,Orchidales,Orchidaceae,Stolzia,elaidium,,Stolzia elaidium,SPECIES,II
72243,Plantae,,,Orchidales,Orchidaceae,Stolzia,grandiflora,,Stolzia grandiflora,SPECIES,II
72157,Plantae,,,Orchidales,Orchidaceae,Stolzia,heiligenthalii,,Stolzia heiligenthalii,SPECIES,II
72299,Plantae,,,Orchidales,Orchidaceae,Stolzia,kalkhof-roseae,,Stolzia kalkhof-roseae,SPECIES,II
79471,Plantae,,,Orchidales,Orchidaceae,Stolzia,leedalii,,Stolzia leedalii,SPECIES,II
77018,Plantae,,,Orchidales,Orchidaceae,Stolzia,moniliformis,,Stolzia moniliformis,SPECIES,II
63576,Plantae,,,Orchidales,Orchidaceae,Stolzia,nyassana,,Stolzia nyassana,SPECIES,II
75700,Plantae,,,Orchidales,Orchidaceae,Stolzia,oligantha,,Stolzia oligantha,SPECIES,II
18446,Plantae,,,Orchidales,Orchidaceae,Stolzia,peperomioides,,Stolzia peperomioides,SPECIES,II
63577,Plantae,,,Orchidales,Orchidaceae,Stolzia,repens,,Stolzia repens,SPECIES,II
77255,Plantae,,,Orchidales,Orchidaceae,Stolzia,viridis,,Stolzia viridis,SPECIES,II
77353,Plantae,,,Orchidales,Orchidaceae,Stolzia,williamsonii,,Stolzia williamsonii,SPECIES,II
15350,Plantae,,,Orchidales,Orchidaceae,Suarezia,ecuadorana,,Suarezia ecuadorana,SPECIES,II
63585,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,acaroi,,Sudamerlycaste acaroi,SPECIES,II
67874,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,andreettae,,Sudamerlycaste andreettae,SPECIES,II
80704,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,angustitepala,,Sudamerlycaste angustitepala,SPECIES,II
63586,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,ariasii,,Sudamerlycaste ariasii,SPECIES,II
76199,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,barringtoniae,,Sudamerlycaste barringtoniae,SPECIES,II
63587,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,barrowiorum,,Sudamerlycaste barrowiorum,SPECIES,II
71067,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,castanea,,Sudamerlycaste castanea,SPECIES,II
65332,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,ciliata,,Sudamerlycaste ciliata,SPECIES,II
63588,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,cinnabarina,,Sudamerlycaste cinnabarina,SPECIES,II
63589,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,cobbiana,,Sudamerlycaste cobbiana,SPECIES,II
63590,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,costata,,Sudamerlycaste costata,SPECIES,II
71442,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,diastasia,,Sudamerlycaste diastasia,SPECIES,II
74085,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,dunstervillei,,Sudamerlycaste dunstervillei,SPECIES,II
63591,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,dyeriana,,Sudamerlycaste dyeriana,SPECIES,II
79086,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,ejirii,,Sudamerlycaste ejirii,SPECIES,II
63592,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,fimbriata,,Sudamerlycaste fimbriata,SPECIES,II
63594,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,fulvescens,,Sudamerlycaste fulvescens,SPECIES,II
70568,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,gigantea,,Sudamerlycaste gigantea,SPECIES,II
63595,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,grandis,,Sudamerlycaste grandis,SPECIES,II
63596,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,heynderycxii,,Sudamerlycaste heynderycxii,SPECIES,II
63597,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,hirtzii,,Sudamerlycaste hirtzii,SPECIES,II
82165,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,jamesiorum,,Sudamerlycaste jamesiorum,SPECIES,II
63598,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,jimenezii,,Sudamerlycaste jimenezii,SPECIES,II
74789,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,lacheliniae,,Sudamerlycaste lacheliniae,SPECIES,II
73299,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,laciniata,,Sudamerlycaste laciniata,SPECIES,II
68768,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,lanipes,,Sudamerlycaste lanipes,SPECIES,II
63599,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,lata,,Sudamerlycaste lata,SPECIES,II
66649,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,linguella,,Sudamerlycaste linguella,SPECIES,II
71871,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,lionetii,,Sudamerlycaste lionetii,SPECIES,II
63600,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,locusta,,Sudamerlycaste locusta,SPECIES,II
78018,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,maxibractea,,Sudamerlycaste maxibractea,SPECIES,II
68806,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,munaensis,,Sudamerlycaste munaensis,SPECIES,II
63601,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,nana,,Sudamerlycaste nana,SPECIES,II
69520,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,pegueroi,,Sudamerlycaste pegueroi,SPECIES,II
63602,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,peruviana,,Sudamerlycaste peruviana,SPECIES,II
79092,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,priscilae,,Sudamerlycaste priscilae,SPECIES,II
66835,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,reichenbachii,,Sudamerlycaste reichenbachii,SPECIES,II
63604,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,rikii,,Sudamerlycaste rikii,SPECIES,II
63605,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,rossyi,,Sudamerlycaste rossyi,SPECIES,II
70832,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,shigerui,,Sudamerlycaste shigerui,SPECIES,II
66986,Plantae,,,Orchidales,Orchidaceae,Sudamerlycaste,uribei,,Sudamerlycaste uribei,SPECIES,II
17767,Plantae,,,Orchidales,Orchidaceae,Summerhayesia,laurentii,,Summerhayesia laurentii,SPECIES,II
81538,Plantae,,,Orchidales,Orchidaceae,Summerhayesia,zambesiaca,,Summerhayesia zambesiaca,SPECIES,II
27964,Plantae,,,Orchidales,Orchidaceae,Sunipia,scariosa,,Sunipia scariosa,SPECIES,II
70909,Plantae,,,Orchidales,Orchidaceae,Sutrina,bicolor,,Sutrina bicolor,SPECIES,II
80935,Plantae,,,Orchidales,Orchidaceae,Sutrina,garayi,,Sutrina garayi,SPECIES,II
73300,Plantae,,,Orchidales,Orchidaceae,Svenkoeltzia,congestiflora,,Svenkoeltzia congestiflora,SPECIES,II
80330,Plantae,,,Orchidales,Orchidaceae,Svenkoeltzia,luzmariana,,Svenkoeltzia luzmariana,SPECIES,II
75534,Plantae,,,Orchidales,Orchidaceae,Svenkoeltzia,patriciae,,Svenkoeltzia patriciae,SPECIES,II
14067,Plantae,,,Orchidales,Orchidaceae,Systeloglossum,acuminatum,,Systeloglossum acuminatum,SPECIES,II
16624,Plantae,,,Orchidales,Orchidaceae,Systeloglossum,bennettii,,Systeloglossum bennettii,SPECIES,II
24545,Plantae,,,Orchidales,Orchidaceae,Systeloglossum,costaricense,,Systeloglossum costaricense,SPECIES,II
22513,Plantae,,,Orchidales,Orchidaceae,Systeloglossum,ecuadorense,,Systeloglossum ecuadorense,SPECIES,II
28241,Plantae,,,Orchidales,Orchidaceae,Systeloglossum,panamense,,Systeloglossum panamense,SPECIES,II
69349,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,acsmithii,,Taeniophyllum acsmithii,SPECIES,II
72187,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,acuminatum,,Taeniophyllum acuminatum,SPECIES,II
79585,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,affine,,Taeniophyllum affine,SPECIES,II
72534,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,aggregatum,,Taeniophyllum aggregatum,SPECIES,II
81257,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,alatum,,Taeniophyllum alatum,SPECIES,II
76365,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,album,,Taeniophyllum album,SPECIES,II
24914,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,alwisii,,Taeniophyllum alwisii,SPECIES,II
75325,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,amboinense,,Taeniophyllum amboinense,SPECIES,II
73060,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,amplebracteatum,,Taeniophyllum amplebracteatum,SPECIES,II
23106,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,andamanicum,,Taeniophyllum andamanicum,SPECIES,II
19510,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,annuliferum,,Taeniophyllum annuliferum,SPECIES,II
76723,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,antennatum,,Taeniophyllum antennatum,SPECIES,II
73996,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,apiculatum,,Taeniophyllum apiculatum,SPECIES,II
79018,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,arachnites,,Taeniophyllum arachnites,SPECIES,II
80654,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,arunachalense,,Taeniophyllum arunachalense,SPECIES,II
74643,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,asperatum,,Taeniophyllum asperatum,SPECIES,II
18129,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,aurantiacum,,Taeniophyllum aurantiacum,SPECIES,II
80176,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,aureum,,Taeniophyllum aureum,SPECIES,II
24445,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,bakhuizenii,,Taeniophyllum bakhuizenii,SPECIES,II
79131,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,bicostulatum,,Taeniophyllum bicostulatum,SPECIES,II
26271,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,biloculare,,Taeniophyllum biloculare,SPECIES,II
22747,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,biocellatum,,Taeniophyllum biocellatum,SPECIES,II
72227,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,borneense,,Taeniophyllum borneense,SPECIES,II
82265,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,brachyceras,,Taeniophyllum brachyceras,SPECIES,II
82431,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,brachypus,,Taeniophyllum brachypus,SPECIES,II
78789,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,bracteatum,,Taeniophyllum bracteatum,SPECIES,II
80361,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,breviscapum,,Taeniophyllum breviscapum,SPECIES,II
70452,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,brunnescens,,Taeniophyllum brunnescens,SPECIES,II
82622,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,bryoides,,Taeniophyllum bryoides,SPECIES,II
79475,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,calcaratum,,Taeniophyllum calcaratum,SPECIES,II
23127,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,calceolus,,Taeniophyllum calceolus,SPECIES,II
26497,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,calyptrochilum,,Taeniophyllum calyptrochilum,SPECIES,II
73006,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,calyptrogyne,,Taeniophyllum calyptrogyne,SPECIES,II
27312,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,campanulatum,,Taeniophyllum campanulatum,SPECIES,II
80403,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,canaliculatum,,Taeniophyllum canaliculatum,SPECIES,II
69448,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,capillare,,Taeniophyllum capillare,SPECIES,II
76406,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,cardiophorum,,Taeniophyllum cardiophorum,SPECIES,II
79183,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,carinatum,,Taeniophyllum carinatum,SPECIES,II
71876,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,carnosiflorum,,Taeniophyllum carnosiflorum,SPECIES,II
69479,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,celebicum,,Taeniophyllum celebicum,SPECIES,II
80645,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,ceratostylis,,Taeniophyllum ceratostylis,SPECIES,II
71632,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,chaetophorum,,Taeniophyllum chaetophorum,SPECIES,II
76235,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,clavatum,,Taeniophyllum clavatum,SPECIES,II
71116,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,clavicalcar,,Taeniophyllum clavicalcar,SPECIES,II
77384,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,clavicalcaratum,,Taeniophyllum clavicalcaratum,SPECIES,II
77042,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,clementsii,,Taeniophyllum clementsii,SPECIES,II
81847,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,cochleare,,Taeniophyllum cochleare,SPECIES,II
78146,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,coiloglossum,,Taeniophyllum coiloglossum,SPECIES,II
72079,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,collinum,,Taeniophyllum collinum,SPECIES,II
77202,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,compactum,,Taeniophyllum compactum,SPECIES,II
63634,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,complanatum,,Taeniophyllum complanatum,SPECIES,II
82749,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,concavum,,Taeniophyllum concavum,SPECIES,II
29248,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,confertum,,Taeniophyllum confertum,SPECIES,II
82150,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,confusum,,Taeniophyllum confusum,SPECIES,II
68679,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,conoceras,,Taeniophyllum conoceras,SPECIES,II
71722,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,copelandii,,Taeniophyllum copelandii,SPECIES,II
26997,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,coxii,,Taeniophyllum coxii,SPECIES,II
79676,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,crenatum,,Taeniophyllum crenatum,SPECIES,II
63635,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,crepidiforme,,Taeniophyllum crepidiforme,SPECIES,II
74894,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,cucullatum,,Taeniophyllum cucullatum,SPECIES,II
76092,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,cycloglossum,,Taeniophyllum cycloglossum,SPECIES,II
80453,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,cylindrocentrum,,Taeniophyllum cylindrocentrum,SPECIES,II
80593,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,cymboglossum,,Taeniophyllum cymboglossum,SPECIES,II
71410,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,daroussinii,,Taeniophyllum daroussinii,SPECIES,II
73897,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,dentilobum,,Taeniophyllum dentilobum,SPECIES,II
77183,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,dischorense,,Taeniophyllum dischorense,SPECIES,II
22582,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,djampangense,,Taeniophyllum djampangense,SPECIES,II
21212,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,doctersii,,Taeniophyllum doctersii,SPECIES,II
74005,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,elegantissimum,,Taeniophyllum elegantissimum,SPECIES,II
81352,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,elmeri,,Taeniophyllum elmeri,SPECIES,II
71791,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,engae,,Taeniophyllum engae,SPECIES,II
73502,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,epacridicola,,Taeniophyllum epacridicola,SPECIES,II
79435,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,erinaceum,,Taeniophyllum erinaceum,SPECIES,II
79596,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,erosulum,,Taeniophyllum erosulum,SPECIES,II
80353,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,esetiferum,,Taeniophyllum esetiferum,SPECIES,II
71366,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,excavatum,,Taeniophyllum excavatum,SPECIES,II
77468,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,exotrachys,,Taeniophyllum exotrachys,SPECIES,II
69122,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,explanatum,,Taeniophyllum explanatum,SPECIES,II
80437,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,fasciculatum,,Taeniophyllum fasciculatum,SPECIES,II
66928,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,fasciola,,Taeniophyllum fasciola,SPECIES,II
72431,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,ferox,,Taeniophyllum ferox,SPECIES,II
82001,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,ficicola,,Taeniophyllum ficicola,SPECIES,II
16822,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,filiforme,,Taeniophyllum filiforme,SPECIES,II
73265,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,fimbriatum,,Taeniophyllum fimbriatum,SPECIES,II
80981,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,finisterrae,,Taeniophyllum finisterrae,SPECIES,II
82358,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,flaccidum,,Taeniophyllum flaccidum,SPECIES,II
73889,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,foliatum,,Taeniophyllum foliatum,SPECIES,II
77061,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,fragrans,,Taeniophyllum fragrans,SPECIES,II
29192,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,gilimalense,,Taeniophyllum gilimalense,SPECIES,II
78724,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,giriwoense,,Taeniophyllum giriwoense,SPECIES,II
63638,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,glandulosum,,Taeniophyllum glandulosum,SPECIES,II
77971,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,govidjoae,,Taeniophyllum govidjoae,SPECIES,II
75542,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,gracile,,Taeniophyllum gracile,SPECIES,II
63639,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,gracillimum,,Taeniophyllum gracillimum,SPECIES,II
82317,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,grandiflorum,,Taeniophyllum grandiflorum,SPECIES,II
24409,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,graptolitum,,Taeniophyllum graptolitum,SPECIES,II
23533,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,hasseltii,,Taeniophyllum hasseltii,SPECIES,II
21385,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,hirtum,,Taeniophyllum hirtum,SPECIES,II
70265,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,hosokawae,,Taeniophyllum hosokawae,SPECIES,II
72684,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,hygrophilum,,Taeniophyllum hygrophilum,SPECIES,II
71383,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,iboense,,Taeniophyllum iboense,SPECIES,II
80184,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,iboetii,,Taeniophyllum iboetii,SPECIES,II
75046,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,inconspicuum,,Taeniophyllum inconspicuum,SPECIES,II
81208,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,insulare,,Taeniophyllum insulare,SPECIES,II
27009,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,intermedium,,Taeniophyllum intermedium,SPECIES,II
79218,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,jacobsonii,,Taeniophyllum jacobsonii,SPECIES,II
73133,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,jadunae,,Taeniophyllum jadunae,SPECIES,II
72064,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,javanicum,,Taeniophyllum javanicum,SPECIES,II
80303,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,jensenianum,,Taeniophyllum jensenianum,SPECIES,II
73162,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,kaniense,,Taeniophyllum kaniense,SPECIES,II
80718,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,kapahense,,Taeniophyllum kapahense,SPECIES,II
74123,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,kenejianum,,Taeniophyllum kenejianum,SPECIES,II
79611,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,keysseri,,Taeniophyllum keysseri,SPECIES,II
75311,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,kompsopus,,Taeniophyllum kompsopus,SPECIES,II
97741,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,labatii,,Taeniophyllum labatii,SPECIES,II
75417,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,lamii,,Taeniophyllum lamii,SPECIES,II
80553,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,lamprorhizum,,Taeniophyllum lamprorhizum,SPECIES,II
82127,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,latipetalum,,Taeniophyllum latipetalum,SPECIES,II
75225,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,laxum,,Taeniophyllum laxum,SPECIES,II
80517,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,ledermannii,,Taeniophyllum ledermannii,SPECIES,II
82637,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,leeuwenii,,Taeniophyllum leeuwenii,SPECIES,II
75232,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,leptorrhizum,,Taeniophyllum leptorrhizum,SPECIES,II
77092,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,leucanthum,,Taeniophyllum leucanthum,SPECIES,II
68925,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,leytense,,Taeniophyllum leytense,SPECIES,II
20862,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,lobatum,,Taeniophyllum lobatum,SPECIES,II
77266,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,longicaule,,Taeniophyllum longicaule,SPECIES,II
79965,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,longisetigerum,,Taeniophyllum longisetigerum,SPECIES,II
70219,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,luteum,,Taeniophyllum luteum,SPECIES,II
78254,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,macranthum,,Taeniophyllum macranthum,SPECIES,II
69466,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,macrorhynchum,,Taeniophyllum macrorhynchum,SPECIES,II
73737,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,macrotaenium,,Taeniophyllum macrotaenium,SPECIES,II
78332,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,malianum,,Taeniophyllum malianum,SPECIES,II
23397,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,mamilliferum,,Taeniophyllum mamilliferum,SPECIES,II
